Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11,Dice Class 12,Dice Class 13,Dice Class 14,Dice Class 15,Dice Class 16,Dice Class 17,Dice Class 18,Dice Class 19,Dice Class 20
5300,0.13336409628391266,0.3758956789970398,0.3743821084499359,0.9927781,0.7468919,0.3114846,0.7843889,0.68431824,0.46753246,0.62073004,0.69318515,0.5734127,0.6828057,0.0,0.0,0.21538462,0.26086956,0.08888889,0.20512821,0.0,0.3188406,0.0,0.21538462
5400,0.13474777340888977,0.3758956789970398,0.3714378774166107,0.9925035,0.6881959,0.32669324,0.7946913,0.65044814,0.42824182,0.6142364,0.63916576,0.5529543,0.6752451,0.0,0.0,0.2972973,0.25454545,0.09090909,0.17948718,0.0,0.31707317,0.0,0.29850745
5500,0.10522247105836868,0.3758956789970398,0.37139075994491577,0.9928312,0.69585425,0.35555556,0.7929541,0.70384717,0.43987197,0.62407625,0.64252967,0.53731346,0.68179005,0.0,0.05,0.24242425,0.2777778,0.09090909,0.21978022,0.0,0.17391305,0.0,0.2777778
5600,0.4253777265548706,0.3758956789970398,0.35695722699165344,0.99246156,0.64687705,0.2793651,0.7955874,0.6790108,0.41133365,0.6356137,0.6451502,0.49603173,0.6523737,0.0,0.0,0.31428573,0.24299066,0.04761905,0.22222222,0.0,0.1754386,0.0,0.25974026
5700,0.100583016872406,0.3758956789970398,0.37515243887901306,0.9930991,0.71007854,0.3094959,0.8009982,0.6982,0.40613025,0.66025597,0.62946665,0.52264005,0.65963286,0.0,0.0,0.3529412,0.26415095,0.04761905,0.16,0.0,0.37777779,0.0,0.2857143
5800,0.4473996162414551,0.3758956789970398,0.369383305311203,0.992686,0.6739586,0.31042945,0.7905445,0.6979275,0.43829402,0.61398786,0.646619,0.5135241,0.6648893,0.0,0.0,0.2857143,0.26415095,0.08888889,0.16438356,0.0,0.33707866,0.0,0.2739726
5900,0.42462724447250366,0.3758956789970398,0.37150514125823975,0.99296486,0.7252704,0.30949447,0.8075198,0.6937587,0.43996248,0.623526,0.6691967,0.5262327,0.6918317,0.0,0.0,0.2769231,0.26168224,0.0,0.14084508,0.15384616,0.23214285,0.0,0.25641027
6000,0.1399492770433426,0.3758956789970398,0.3739639222621918,0.99273944,0.6582224,0.3305671,0.80139977,0.71844923,0.3781891,0.61352354,0.66938376,0.49477643,0.6870165,0.0,0.056338027,0.28985506,0.26168224,0.04761905,0.21052632,0.14285715,0.2535211,0.0,0.24657534
6100,0.13139022886753082,0.3758956789970398,0.3610941767692566,0.9931452,0.7176285,0.31947196,0.8112003,0.70725816,0.42252165,0.63091767,0.67051643,0.49696478,0.68994355,0.0,0.0,0.2647059,0.24528302,0.08695652,0.1388889,0.05263158,0.074074075,0.0,0.26086956
6200,0.13245567679405212,0.3758956789970398,0.3628517687320709,0.99294215,0.72660357,0.2542291,0.7985717,0.7043072,0.45268664,0.6395928,0.6523978,0.5364162,0.6977131,0.0,0.0,0.3030303,0.28037384,0.0,0.19444445,0.0,0.15873016,0.0,0.2278481
6300,0.1329445242881775,0.3758956789970398,0.36598432064056396,0.99300146,0.7311727,0.25755325,0.8061335,0.6579531,0.49780124,0.63813764,0.6411468,0.5085014,0.6898374,0.0,0.0,0.2769231,0.29357797,0.093023255,0.23188406,0.0,0.12244898,0.0,0.24657534
6400,0.13648661971092224,0.3758956789970398,0.375912070274353,0.99300826,0.7024969,0.31046513,0.80305517,0.6946527,0.4676754,0.6654331,0.6584484,0.5205158,0.68102235,0.0,0.0,0.29032257,0.26923078,0.0952381,0.21538462,0.0,0.30769232,0.0,0.2195122
6500,0.12483561784029007,0.375912070274353,0.37942397594451904,0.99329484,0.7240833,0.29279032,0.8189438,0.68352616,0.44974288,0.6869776,0.59291273,0.54502183,0.6892143,0.0,0.054054055,0.3188406,0.28301886,0.093023255,0.16129032,0.0,0.29545453,0.0,0.2857143
6600,0.12730029225349426,0.37942397594451904,0.37728604674339294,0.9933586,0.7330459,0.2616622,0.8106499,0.72040844,0.39071175,0.67281395,0.6683536,0.5217729,0.6915187,0.0,0.07692308,0.2769231,0.26666668,0.08888889,0.23529412,0.03846154,0.20689656,0.0,0.26865673
6700,0.12645027041435242,0.37942397594451904,0.37633445858955383,0.99311596,0.6719973,0.3263434,0.8196995,0.7053942,0.44875348,0.6539029,0.69338804,0.53822863,0.68438005,0.027777778,0.14084508,0.29850745,0.25925925,0.04761905,0.16666667,0.0,0.14545454,0.0,0.28169015
6800,0.15411174297332764,0.37942397594451904,0.38360464572906494,0.9931587,0.69899124,0.31958762,0.8205113,0.6765906,0.45216563,0.65341127,0.6483705,0.5328273,0.71517587,0.054545455,0.11764706,0.29411766,0.27522936,0.048780486,0.23880596,0.10909091,0.125,0.0,0.28169015
6900,0.1053827777504921,0.38360464572906494,0.36925825476646423,0.9928197,0.6379853,0.3133515,0.80993485,0.72995955,0.39755973,0.6427323,0.51394033,0.49516907,0.61969286,0.030303031,0.27272728,0.30769232,0.2777778,0.0,0.21333334,0.2413793,0.0,0.0,0.2580645
7000,0.13054697215557098,0.38360464572906494,0.39222171902656555,0.9929485,0.7020318,0.2725367,0.82238996,0.71727055,0.41173545,0.61149293,0.6410813,0.5145971,0.67781216,0.0,0.13513513,0.33802816,0.25925925,0.17021276,0.25974026,0.24324325,0.14925373,0.07692308,0.24096386
7100,0.1285175085067749,0.39222171902656555,0.3740231394767761,0.9931497,0.71524143,0.26923078,0.81221294,0.7150531,0.459898,0.6422992,0.6200843,0.50039905,0.6659469,0.0,0.114285715,0.3529412,0.27522936,0.17777778,0.2647059,0.0,0.032786883,0.0,0.24324325
7200,0.09346257150173187,0.39222171902656555,0.37250593304634094,0.99282193,0.69338876,0.28429753,0.80357194,0.6974854,0.4257378,0.6366394,0.63270503,0.38512617,0.65337956,0.0,0.12962963,0.375,0.25,0.0,0.34146342,0.125,0.14285715,0.0,0.2535211
7300,0.12359786033630371,0.39222171902656555,0.36352771520614624,0.99285054,0.6751534,0.30222842,0.7915801,0.7233329,0.3825911,0.6320415,0.5856035,0.49609375,0.6209771,0.0,0.17142858,0.26666668,0.26415095,0.093023255,0.21875,0.0,0.1509434,0.0,0.26666668
7400,0.13238170742988586,0.39222171902656555,0.3791177570819855,0.99292,0.71599394,0.29024675,0.7969784,0.71526134,0.40079564,0.6102745,0.58961415,0.4874552,0.64582866,0.0,0.22222222,0.35820895,0.2777778,0.13043478,0.25714287,0.0,0.16129032,0.03125,0.2777778
7500,0.37565043568611145,0.39222171902656555,0.3728511929512024,0.9928583,0.7194151,0.27245805,0.78848106,0.73375833,0.375498,0.6301542,0.58984077,0.49511147,0.6146852,0.0,0.20779221,0.32258064,0.27450982,0.093023255,0.21212122,0.0,0.26865673,0.06349207,0.1754386
7600,0.1343185305595398,0.39222171902656555,0.3588734567165375,0.9927987,0.68780446,0.27997565,0.7966989,0.7604254,0.34700316,0.6232841,0.48099172,0.45697817,0.623353,0.0,0.26865673,0.2857143,0.25742576,0.093023255,0.23188406,0.0,0.13114753,0.0,0.21917808
7700,0.4667778015136719,0.39222171902656555,0.3728714883327484,0.9927799,0.7189255,0.24902046,0.7867202,0.73002976,0.4128713,0.64389294,0.61719424,0.48024786,0.67064846,0.0,0.15238096,0.29032257,0.26262626,0.093023255,0.2535211,0.04,0.23188406,0.025641026,0.17857143
7800,0.4015282988548279,0.39222171902656555,0.38506457209587097,0.99299556,0.7477914,0.25283018,0.7988993,0.722237,0.4347826,0.63564974,0.6671018,0.55378926,0.6822335,0.0,0.10810811,0.36363637,0.28037384,0.17777778,0.26865673,0.15625,0.0,0.0,0.24324325
7900,0.12093935161828995,0.39222171902656555,0.3919285833835602,0.99323,0.72974145,0.30445343,0.8074849,0.71986973,0.43183985,0.6293321,0.58804166,0.54025584,0.669348,0.0,0.14285715,0.3478261,0.29090908,0.24489796,0.27272728,0.21917808,0.0,0.0,0.29850745
8000,0.1317916065454483,0.39222171902656555,0.3687172532081604,0.99276125,0.7026917,0.30385756,0.7862262,0.72650254,0.43432906,0.6380728,0.5275955,0.5195002,0.6174216,0.0,0.14035088,0.36363637,0.2882883,0.17021276,0.19354838,0.0,0.06779661,0.0,0.27027026
8100,0.1222977265715599,0.39222171902656555,0.38045796751976013,0.9929069,0.72803676,0.3216266,0.7905432,0.71631205,0.48173913,0.6109549,0.5989189,0.5390505,0.64224505,0.0,0.15625,0.35820895,0.2882883,0.20833333,0.20689656,0.0,0.14035088,0.0,0.20895523
8200,0.11828330904245377,0.39222171902656555,0.37942349910736084,0.99284524,0.7341036,0.2905983,0.78830117,0.7268338,0.45541838,0.61787546,0.59550357,0.5179584,0.6417204,0.0,0.17391305,0.36363637,0.27272728,0.13043478,0.27272728,0.03508772,0.14925373,0.0,0.20895523
8300,0.125482976436615,0.39222171902656555,0.4007839858531952,0.9925666,0.6979949,0.35340834,0.7804473,0.7072827,0.51581895,0.60804206,0.6215631,0.58641976,0.6918138,0.0,0.14634146,0.3611111,0.3275862,0.28,0.2580645,0.0,0.2542373,0.0,0.23376623
8400,0.11518026888370514,0.4007839858531952,0.3941155970096588,0.992933,0.684112,0.30995876,0.79764056,0.7193994,0.44836956,0.6559039,0.61568147,0.54126394,0.6243243,0.0,0.21818182,0.37142858,0.2777778,0.08888889,0.2739726,0.057142857,0.32967034,0.03448276,0.23529412
8500,0.09146035462617874,0.4007839858531952,0.3678627908229828,0.99274534,0.64786315,0.32548755,0.8047499,0.70966893,0.46132848,0.63203496,0.6098574,0.5501453,0.6549053,0.0,0.13114753,0.33333334,0.29357797,0.04761905,0.22857143,0.0,0.083333336,0.0,0.21875
8600,0.32594940066337585,0.4007839858531952,0.3850833475589752,0.99281496,0.7171856,0.32891566,0.79900223,0.70845205,0.43003732,0.6105557,0.5766252,0.5559541,0.63894784,0.0,0.16,0.3548387,0.26415095,0.093023255,0.17391305,0.0,0.3478261,0.08450704,0.25
8700,0.12836655974388123,0.4007839858531952,0.37899163365364075,0.9931236,0.71951514,0.29283488,0.8106871,0.7068586,0.4816615,0.6259169,0.64896756,0.5565152,0.641648,0.0,0.12307692,0.31746033,0.28,0.048780486,0.15384616,0.0,0.29411766,0.03846154,0.22535211
8800,0.13889899849891663,0.4007839858531952,0.3780211806297302,0.9932139,0.72853196,0.3121127,0.8109477,0.7177616,0.43956044,0.63102347,0.57256085,0.5451773,0.6301485,0.0,0.13333334,0.33898306,0.3106796,0.093023255,0.21212122,0.033333335,0.17391305,0.03125,0.23076923
8900,0.1218370869755745,0.4007839858531952,0.3685050904750824,0.993118,0.7195112,0.32400933,0.80580854,0.70009214,0.47583985,0.62652504,0.51911706,0.5427481,0.66328394,0.0,0.11764706,0.35820895,0.2857143,0.093023255,0.12903225,0.0,0.14492753,0.0,0.24
9000,0.12243393808603287,0.4007839858531952,0.3803832232952118,0.993152,0.67942345,0.36325088,0.80953777,0.7302835,0.416545,0.64469147,0.5872093,0.5266507,0.67722857,0.0,0.17821783,0.34375,0.29411766,0.0,0.21538462,0.0,0.12698413,0.03125,0.37037036
9100,0.12260561436414719,0.4007839858531952,0.37286484241485596,0.9931668,0.7151344,0.3303009,0.7940705,0.72139716,0.5057778,0.627135,0.56395555,0.5755879,0.6524229,0.0,0.14925373,0.36363637,0.28037384,0.0,0.21538462,0.0,0.102564104,0.0,0.24
9200,0.11202918738126755,0.4007839858531952,0.3639088571071625,0.99325866,0.73767614,0.28910464,0.81315285,0.70688057,0.5082479,0.6249112,0.582779,0.5363129,0.62857145,0.0,0.040816326,0.3768116,0.26168224,0.04761905,0.16949153,0.0,0.032786883,0.03846154,0.2535211
9300,0.12225797772407532,0.4007839858531952,0.36620306968688965,0.9932118,0.6956061,0.28465998,0.8129702,0.7251857,0.47535697,0.6565767,0.594124,0.5324074,0.6586363,0.0,0.125,0.3283582,0.2524272,0.0,0.1875,0.0,0.125,0.0,0.24324325
9400,0.12824314832687378,0.4007839858531952,0.37561413645744324,0.9929571,0.7173219,0.29067641,0.8010828,0.72169745,0.5082537,0.6346958,0.5442871,0.53328145,0.61083066,0.0,0.13636364,0.3529412,0.25688073,0.093023255,0.20588236,0.0,0.2524272,0.0,0.23529412
9500,0.11743204295635223,0.4007839858531952,0.3977314829826355,0.9934071,0.7501503,0.27175573,0.8172401,0.7203502,0.5047662,0.6481037,0.69442356,0.5320271,0.6754671,0.0,0.15555556,0.36923078,0.21568628,0.13636364,0.23529412,0.027777778,0.2857143,0.033333335,0.2857143
9600,0.09473667293787003,0.4007839858531952,0.4043925702571869,0.99336123,0.7394675,0.3031649,0.8073136,0.70644015,0.4938831,0.65627116,0.6822176,0.57863504,0.68570244,0.04,0.16,0.36923078,0.21568628,0.13636364,0.26086956,0.0,0.25454545,0.051948052,0.35714287
9700,0.11523105949163437,0.4043925702571869,0.39848992228507996,0.99302834,0.7260295,0.2872444,0.8116765,0.69448996,0.4934714,0.62312055,0.6771653,0.56279576,0.6677374,0.0,0.18867925,0.36923078,0.26666668,0.0,0.26086956,0.0,0.2580645,0.11764706,0.37037036
